week_ending_date,location,location_name,target,target_data_type,count_value,rate_value
2021-02-06,05,Arkansas,wk inc covid hosp,hosp,741,24.09
2021-02-06,04,Arizona,wk inc covid hosp,hosp,2287,30.85
2021-02-06,06,California,wk inc covid hosp,hosp,8437,21.73
2021-02-06,08,Colorado,wk inc covid hosp,hosp,626,10.71
2021-02-06,09,Connecticut,wk inc covid hosp,hosp,782,21.65
2021-02-06,11,District of Columbia,wk inc covid hosp,hosp,209,30.93
2021-02-06,10,Delaware,wk inc covid hosp,hosp,243,23.63
2021-02-06,12,Florida,wk inc covid hosp,hosp,5807,25.64
2021-02-06,13,Georgia,wk inc covid hosp,hosp,6255,57.01
2021-02-06,15,Hawaii,wk inc covid hosp,hosp,33,2.37
2021-02-06,19,Iowa,wk inc covid hosp,hosp,367,11.44
2021-02-06,16,Idaho,wk inc covid hosp,hosp,153,7.8
2021-02-06,17,Illinois,wk inc covid hosp,hosp,1616,12.79
2021-02-06,18,Indiana,wk inc covid hosp,hosp,1200,17.49
2021-02-06,20,Kansas,wk inc covid hosp,hosp,493,16.88
2021-02-06,21,Kentucky,wk inc covid hosp,hosp,2358,52.29
2021-02-06,22,Louisiana,wk inc covid hosp,hosp,1427,31.3
2021-02-06,25,Massachusetts,wk inc covid hosp,hosp,1311,19.45
2021-02-06,24,Maryland,wk inc covid hosp,hosp,1141,18.56
2021-02-06,23,Maine,wk inc covid hosp,hosp,82,5.88
2021-02-06,26,Michigan,wk inc covid hosp,hosp,962,9.56
2021-02-06,27,Minnesota,wk inc covid hosp,hosp,339,5.91
2021-02-06,29,Missouri,wk inc covid hosp,hosp,959,15.51
2021-02-06,28,Mississippi,wk inc covid hosp,hosp,527,18
2021-02-06,30,Montana,wk inc covid hosp,hosp,170,15.05
2021-02-06,37,North Carolina,wk inc covid hosp,hosp,2274,21.75
2021-02-06,38,North Dakota,wk inc covid hosp,hosp,83,10.69
2021-02-06,31,Nebraska,wk inc covid hosp,hosp,283,14.35
2021-02-06,33,New Hampshire,wk inc covid hosp,hosp,119,8.49
2021-02-06,34,New Jersey,wk inc covid hosp,hosp,2283,24.59
2021-02-06,35,New Mexico,wk inc covid hosp,hosp,468,22.28
2021-02-06,32,Nevada,wk inc covid hosp,hosp,997,31.33
2021-02-06,36,New York,wk inc covid hosp,hosp,5524,28.25
2021-02-06,39,Ohio,wk inc covid hosp,hosp,2064,17.52
2021-02-06,40,Oklahoma,wk inc covid hosp,hosp,1457,36.1
2021-02-06,41,Oregon,wk inc covid hosp,hosp,272,6.43
2021-02-06,42,Pennsylvania,wk inc covid hosp,hosp,2465,18.98
2021-02-06,72,Puerto Rico,wk inc covid hosp,hosp,836,25.44
2021-02-06,44,Rhode Island,wk inc covid hosp,hosp,131,11.99
2021-02-06,45,South Carolina,wk inc covid hosp,hosp,1262,23.65
2021-02-06,46,South Dakota,wk inc covid hosp,hosp,77,8.41
2021-02-06,47,Tennessee,wk inc covid hosp,hosp,1533,21.57
2021-02-06,48,Texas,wk inc covid hosp,hosp,11409,37.54
2021-02-06,US,United States,wk inc covid hosp,hosp,77721,23.05
2021-02-06,49,Utah,wk inc covid hosp,hosp,433,12.69
2021-02-06,51,Virginia,wk inc covid hosp,hosp,1603,18.6
2021-02-06,50,Vermont,wk inc covid hosp,hosp,61,9.42
2021-02-06,53,Washington,wk inc covid hosp,hosp,500,6.44
2021-02-06,55,Wisconsin,wk inc covid hosp,hosp,917,15.69
2021-02-06,54,West Virginia,wk inc covid hosp,hosp,363,20.51
2021-02-06,56,Wyoming,wk inc covid hosp,hosp,60,10.32
2021-02-13,02,Alaska,wk inc covid hosp,hosp,26,3.65
2021-02-13,01,Alabama,wk inc covid hosp,hosp,1339,26.15
2021-02-13,05,Arkansas,wk inc covid hosp,hosp,636,20.63
2021-02-13,04,Arizona,wk inc covid hosp,hosp,1730,23.33
2021-02-13,06,California,wk inc covid hosp,hosp,6372,16.41
2021-02-13,08,Colorado,wk inc covid hosp,hosp,540,9.24
2021-02-13,09,Connecticut,wk inc covid hosp,hosp,649,17.97
2021-02-13,11,District of Columbia,wk inc covid hosp,hosp,157,23.23
2021-02-13,10,Delaware,wk inc covid hosp,hosp,189,18.38
2021-02-13,12,Florida,wk inc covid hosp,hosp,5107,22.57
2021-02-13,13,Georgia,wk inc covid hosp,hosp,5141,46.85
2021-02-13,15,Hawaii,wk inc covid hosp,hosp,24,1.72
2021-02-13,19,Iowa,wk inc covid hosp,hosp,278,8.67
2021-02-13,16,Idaho,wk inc covid hosp,hosp,166,8.46
2021-02-13,17,Illinois,wk inc covid hosp,hosp,1300,10.35
2021-02-13,18,Indiana,wk inc covid hosp,hosp,871,12.69
2021-02-13,20,Kansas,wk inc covid hosp,hosp,397,13.6
2021-02-13,21,Kentucky,wk inc covid hosp,hosp,2003,44.42
2021-02-13,22,Louisiana,wk inc covid hosp,hosp,1136,24.92
2021-02-13,25,Massachusetts,wk inc covid hosp,hosp,1009,15
2021-02-13,24,Maryland,wk inc covid hosp,hosp,883,14.36
2021-02-13,23,Maine,wk inc covid hosp,hosp,70,5.02
2021-02-13,26,Michigan,wk inc covid hosp,hosp,759,7.52
2021-02-13,27,Minnesota,wk inc covid hosp,hosp,305,5.32
2021-02-13,29,Missouri,wk inc covid hosp,hosp,738,11.94
2021-02-13,28,Mississippi,wk inc covid hosp,hosp,391,13.36
2021-02-13,30,Montana,wk inc covid hosp,hosp,119,10.54
2021-02-13,37,North Carolina,wk inc covid hosp,hosp,1842,17.67
2021-02-13,38,North Dakota,wk inc covid hosp,hosp,93,11.97
2021-02-13,31,Nebraska,wk inc covid hosp,hosp,178,9.03
2021-02-13,33,New Hampshire,wk inc covid hosp,hosp,83,5.92
2021-02-13,34,New Jersey,wk inc covid hosp,hosp,1855,19.98
2021-02-13,35,New Mexico,wk inc covid hosp,hosp,264,12.57
2021-02-13,32,Nevada,wk inc covid hosp,hosp,819,25.74
2021-02-13,36,New York,wk inc covid hosp,hosp,4962,25.38
2021-02-13,39,Ohio,wk inc covid hosp,hosp,1766,14.99
2021-02-13,40,Oklahoma,wk inc covid hosp,hosp,1149,28.47
2021-02-13,41,Oregon,wk inc covid hosp,hosp,226,5.34
2021-02-13,42,Pennsylvania,wk inc covid hosp,hosp,2177,16.75
2021-02-13,72,Puerto Rico,wk inc covid hosp,hosp,1229,37.4
2021-02-13,44,Rhode Island,wk inc covid hosp,hosp,104,9.52
2021-02-13,45,South Carolina,wk inc covid hosp,hosp,1015,19.02
2021-02-13,46,South Dakota,wk inc covid hosp,hosp,55,6
2021-02-13,47,Tennessee,wk inc covid hosp,hosp,1293,18.19
2021-02-13,48,Texas,wk inc covid hosp,hosp,8945,29.43
2021-02-13,US,United States,wk inc covid hosp,hosp,63458,18.82
2021-02-13,49,Utah,wk inc covid hosp,hosp,327,9.58
2021-02-13,51,Virginia,wk inc covid hosp,hosp,1306,15.16
2021-02-13,50,Vermont,wk inc covid hosp,hosp,49,7.57
2021-02-13,53,Washington,wk inc covid hosp,hosp,381,4.91
2021-02-13,55,Wisconsin,wk inc covid hosp,hosp,673,11.51
2021-02-13,54,West Virginia,wk inc covid hosp,hosp,256,14.46
2021-02-13,56,Wyoming,wk inc covid hosp,hosp,69,11.87
2021-02-20,02,Alaska,wk inc covid hosp,hosp,37,5.2
2021-02-20,01,Alabama,wk inc covid hosp,hosp,1066,20.91
2021-02-20,05,Arkansas,wk inc covid hosp,hosp,439,14.33
2021-02-20,04,Arizona,wk inc covid hosp,hosp,1224,16.51
2021-02-20,06,California,wk inc covid hosp,hosp,4842,12.47
2021-02-20,08,Colorado,wk inc covid hosp,hosp,508,8.69
2021-02-20,09,Connecticut,wk inc covid hosp,hosp,577,15.97
2021-02-20,11,District of Columbia,wk inc covid hosp,hosp,152,22.49
2021-02-20,10,Delaware,wk inc covid hosp,hosp,132,12.83
2021-02-20,12,Florida,wk inc covid hosp,hosp,4744,20.94
2021-02-20,13,Georgia,wk inc covid hosp,hosp,4292,39.12
2021-02-20,15,Hawaii,wk inc covid hosp,hosp,19,1.36
2021-02-20,19,Iowa,wk inc covid hosp,hosp,283,8.83
2021-02-20,16,Idaho,wk inc covid hosp,hosp,113,5.76
2021-02-20,17,Illinois,wk inc covid hosp,hosp,1207,9.57
2021-02-20,18,Indiana,wk inc covid hosp,hosp,706,10.29
2021-02-20,20,Kansas,wk inc covid hosp,hosp,328,11.23
2021-02-20,21,Kentucky,wk inc covid hosp,hosp,1660,36.81
2021-02-20,22,Louisiana,wk inc covid hosp,hosp,847,18.58
2021-02-20,25,Massachusetts,wk inc covid hosp,hosp,789,11.77
2021-02-20,24,Maryland,wk inc covid hosp,hosp,745,12.12
2021-02-20,23,Maine,wk inc covid hosp,hosp,49,3.51
2021-02-20,26,Michigan,wk inc covid hosp,hosp,641,6.35
2021-02-20,27,Minnesota,wk inc covid hosp,hosp,257,4.48
2021-02-20,29,Missouri,wk inc covid hosp,hosp,646,10.45
2021-02-20,28,Mississippi,wk inc covid hosp,hosp,280,9.57
2021-02-20,30,Montana,wk inc covid hosp,hosp,157,13.9
2021-02-20,37,North Carolina,wk inc covid hosp,hosp,1545,14.72
2021-02-20,38,North Dakota,wk inc covid hosp,hosp,79,10.17
2021-02-20,31,Nebraska,wk inc covid hosp,hosp,188,9.53
2021-02-20,33,New Hampshire,wk inc covid hosp,hosp,70,4.99
2021-02-20,34,New Jersey,wk inc covid hosp,hosp,1575,16.97
2021-02-20,35,New Mexico,wk inc covid hosp,hosp,224,10.66
2021-02-20,32,Nevada,wk inc covid hosp,hosp,675,21.21
2021-02-20,36,New York,wk inc covid hosp,hosp,4115,21.05
2021-02-20,39,Ohio,wk inc covid hosp,hosp,1363,11.57
2021-02-20,40,Oklahoma,wk inc covid hosp,hosp,928,23
2021-02-20,41,Oregon,wk inc covid hosp,hosp,225,5.32
2021-02-20,42,Pennsylvania,wk inc covid hosp,hosp,1770,13.66
2021-02-20,72,Puerto Rico,wk inc covid hosp,hosp,787,23.95
2021-02-20,44,Rhode Island,wk inc covid hosp,hosp,87,7.96
2021-02-20,45,South Carolina,wk inc covid hosp,hosp,817,15.31
2021-02-20,46,South Dakota,wk inc covid hosp,hosp,77,8.41
2021-02-20,47,Tennessee,wk inc covid hosp,hosp,1054,14.83
2021-02-20,48,Texas,wk inc covid hosp,hosp,6246,20.55
2021-02-20,US,United States,wk inc covid hosp,hosp,51241,15.2
2021-02-20,49,Utah,wk inc covid hosp,hosp,254,7.44
2021-02-20,51,Virginia,wk inc covid hosp,hosp,1134,13.16
2021-02-20,50,Vermont,wk inc covid hosp,hosp,32,4.94
2021-02-20,53,Washington,wk inc covid hosp,hosp,377,4.86
2021-02-20,55,Wisconsin,wk inc covid hosp,hosp,610,10.42
2021-02-20,54,West Virginia,wk inc covid hosp,hosp,238,13.45
2021-02-20,56,Wyoming,wk inc covid hosp,hosp,30,5.16
2021-02-27,02,Alaska,wk inc covid hosp,hosp,33,4.64
2021-02-27,01,Alabama,wk inc covid hosp,hosp,824,16.17
2021-02-27,05,Arkansas,wk inc covid hosp,hosp,399,12.96
2021-02-27,04,Arizona,wk inc covid hosp,hosp,912,12.3
2021-02-27,06,California,wk inc covid hosp,hosp,3829,9.86
2021-02-27,08,Colorado,wk inc covid hosp,hosp,475,8.13
2021-02-27,09,Connecticut,wk inc covid hosp,hosp,525,14.53
2021-02-27,11,District of Columbia,wk inc covid hosp,hosp,139,20.57
2021-02-27,10,Delaware,wk inc covid hosp,hosp,145,14.1
2021-02-27,12,Florida,wk inc covid hosp,hosp,4191,18.5
2021-02-27,13,Georgia,wk inc covid hosp,hosp,3067,27.95
2021-02-27,15,Hawaii,wk inc covid hosp,hosp,29,2.08
2021-02-27,19,Iowa,wk inc covid hosp,hosp,253,7.89
2021-02-27,16,Idaho,wk inc covid hosp,hosp,129,6.58
2021-02-27,17,Illinois,wk inc covid hosp,hosp,1030,8.2
2021-02-27,18,Indiana,wk inc covid hosp,hosp,604,8.8
2021-02-27,20,Kansas,wk inc covid hosp,hosp,306,10.48
2021-02-27,21,Kentucky,wk inc covid hosp,hosp,1534,34.02
2021-02-27,22,Louisiana,wk inc covid hosp,hosp,802,17.59
2021-02-27,25,Massachusetts,wk inc covid hosp,hosp,780,11.43
2021-02-27,24,Maryland,wk inc covid hosp,hosp,658,10.7
2021-02-27,23,Maine,wk inc covid hosp,hosp,42,3.01
2021-02-27,26,Michigan,wk inc covid hosp,hosp,646,6.38
2021-02-27,27,Minnesota,wk inc covid hosp,hosp,261,4.55
2021-02-27,29,Missouri,wk inc covid hosp,hosp,541,8.75
2021-02-27,28,Mississippi,wk inc covid hosp,hosp,330,11.27
2021-02-27,30,Montana,wk inc covid hosp,hosp,104,9.21
2021-02-27,37,North Carolina,wk inc covid hosp,hosp,1236,11.74
2021-02-27,38,North Dakota,wk inc covid hosp,hosp,74,9.27
2021-02-27,31,Nebraska,wk inc covid hosp,hosp,212,10.75
2021-02-27,33,New Hampshire,wk inc covid hosp,hosp,78,5.57
2021-02-27,34,New Jersey,wk inc covid hosp,hosp,1620,17.45
2021-02-27,35,New Mexico,wk inc covid hosp,hosp,178,8.47
2021-02-27,32,Nevada,wk inc covid hosp,hosp,553,17.38
2021-02-27,36,New York,wk inc covid hosp,hosp,4150,21.23
2021-02-27,39,Ohio,wk inc covid hosp,hosp,1198,10.17
2021-02-27,40,Oklahoma,wk inc covid hosp,hosp,822,20.37
2021-02-27,41,Oregon,wk inc covid hosp,hosp,159,3.76
2021-02-27,42,Pennsylvania,wk inc covid hosp,hosp,1705,13.16
2021-02-27,72,Puerto Rico,wk inc covid hosp,hosp,1096,33.35
2021-02-27,44,Rhode Island,wk inc covid hosp,hosp,92,8.42
2021-02-27,45,South Carolina,wk inc covid hosp,hosp,682,12.78
2021-02-27,46,South Dakota,wk inc covid hosp,hosp,80,8.73
2021-02-27,47,Tennessee,wk inc covid hosp,hosp,1190,16.74
2021-02-27,48,Texas,wk inc covid hosp,hosp,6459,21.25
2021-02-27,US,United States,wk inc covid hosp,hosp,46497,13.78
2021-02-27,49,Utah,wk inc covid hosp,hosp,252,7.38
2021-02-27,51,Virginia,wk inc covid hosp,hosp,1028,11.93
2021-02-27,50,Vermont,wk inc covid hosp,hosp,38,5.87
2021-02-27,53,Washington,wk inc covid hosp,hosp,312,4.02
2021-02-27,55,Wisconsin,wk inc covid hosp,hosp,466,7.89
2021-02-27,54,West Virginia,wk inc covid hosp,hosp,188,10.62
2021-02-27,56,Wyoming,wk inc covid hosp,hosp,33,5.68
2021-03-06,02,Alaska,wk inc covid hosp,hosp,30,4.22
2021-03-06,01,Alabama,wk inc covid hosp,hosp,651,12.77
2021-03-06,05,Arkansas,wk inc covid hosp,hosp,253,8.26
2021-03-06,04,Arizona,wk inc covid hosp,hosp,709,9.56
2021-03-06,06,California,wk inc covid hosp,hosp,3139,8.08
2021-03-06,08,Colorado,wk inc covid hosp,hosp,414,7.09
2021-03-06,09,Connecticut,wk inc covid hosp,hosp,532,14.73
2021-03-06,11,District of Columbia,wk inc covid hosp,hosp,107,15.83
2021-03-06,10,Delaware,wk inc covid hosp,hosp,90,8.75
2021-03-06,12,Florida,wk inc covid hosp,hosp,3863,17.07
2021-03-06,13,Georgia,wk inc covid hosp,hosp,2295,20.92
2021-03-06,15,Hawaii,wk inc covid hosp,hosp,14,1
2021-03-06,19,Iowa,wk inc covid hosp,hosp,224,6.99
2021-03-06,16,Idaho,wk inc covid hosp,hosp,109,5.56
2021-03-06,17,Illinois,wk inc covid hosp,hosp,904,7.19
2021-03-06,18,Indiana,wk inc covid hosp,hosp,491,7.16
2021-03-06,20,Kansas,wk inc covid hosp,hosp,213,7.29
2021-03-06,21,Kentucky,wk inc covid hosp,hosp,1253,27.79
2021-03-06,22,Louisiana,wk inc covid hosp,hosp,719,15.77
2021-03-06,25,Massachusetts,wk inc covid hosp,hosp,704,10.32
2021-03-06,24,Maryland,wk inc covid hosp,hosp,620,10.08
2021-03-06,23,Maine,wk inc covid hosp,hosp,49,3.51
2021-03-06,26,Michigan,wk inc covid hosp,hosp,720,7.13
2021-03-06,27,Minnesota,wk inc covid hosp,hosp,218,3.8
2021-03-06,29,Missouri,wk inc covid hosp,hosp,472,7.64
2021-03-06,28,Mississippi,wk inc covid hosp,hosp,254,8.68
2021-03-06,30,Montana,wk inc covid hosp,hosp,109,9.65
2021-03-06,37,North Carolina,wk inc covid hosp,hosp,1075,10.2
2021-03-06,38,North Dakota,wk inc covid hosp,hosp,50,6.44
2021-03-06,31,Nebraska,wk inc covid hosp,hosp,170,8.62
2021-03-06,33,New Hampshire,wk inc covid hosp,hosp,72,5.14
2021-03-06,34,New Jersey,wk inc covid hosp,hosp,1577,16.99
2021-03-06,35,New Mexico,wk inc covid hosp,hosp,249,11.85
2021-03-06,32,Nevada,wk inc covid hosp,hosp,448,14.08
2021-03-06,36,New York,wk inc covid hosp,hosp,3773,19.3
2021-03-06,39,Ohio,wk inc covid hosp,hosp,1017,8.63
2021-03-06,40,Oklahoma,wk inc covid hosp,hosp,516,12.79
2021-03-06,41,Oregon,wk inc covid hosp,hosp,137,3.24
2021-03-06,42,Pennsylvania,wk inc covid hosp,hosp,1442,11.12
2021-03-06,72,Puerto Rico,wk inc covid hosp,hosp,681,20.73
2021-03-06,44,Rhode Island,wk inc covid hosp,hosp,80,7.32
2021-03-06,45,South Carolina,wk inc covid hosp,hosp,529,9.92
2021-03-06,46,South Dakota,wk inc covid hosp,hosp,63,6.88
2021-03-06,47,Tennessee,wk inc covid hosp,hosp,859,12.09
2021-03-06,48,Texas,wk inc covid hosp,hosp,5201,17.11
2021-03-06,US,United States,wk inc covid hosp,hosp,39098,11.59
2021-03-06,49,Utah,wk inc covid hosp,hosp,220,6.45
2021-03-06,51,Virginia,wk inc covid hosp,hosp,908,10.54
2021-03-06,50,Vermont,wk inc covid hosp,hosp,35,5.41
2021-03-06,53,Washington,wk inc covid hosp,hosp,271,3.49
2021-03-06,55,Wisconsin,wk inc covid hosp,hosp,421,7.17
2021-03-06,54,West Virginia,wk inc covid hosp,hosp,127,7.18
2021-03-06,56,Wyoming,wk inc covid hosp,hosp,18,3.1
2021-03-13,02,Alaska,wk inc covid hosp,hosp,31,4.36
2021-03-13,01,Alabama,wk inc covid hosp,hosp,550,10.79
2021-03-13,05,Arkansas,wk inc covid hosp,hosp,198,6.43
2021-03-13,04,Arizona,wk inc covid hosp,hosp,599,8.08
2021-03-13,06,California,wk inc covid hosp,hosp,2612,6.73
2021-03-13,08,Colorado,wk inc covid hosp,hosp,373,6.38
2021-03-13,09,Connecticut,wk inc covid hosp,hosp,518,14.34
2021-03-13,11,District of Columbia,wk inc covid hosp,hosp,114,16.87
2021-03-13,10,Delaware,wk inc covid hosp,hosp,77,7.49
2021-03-13,12,Florida,wk inc covid hosp,hosp,3402,15.05
2021-03-13,13,Georgia,wk inc covid hosp,hosp,3387,30.87
2021-03-13,15,Hawaii,wk inc covid hosp,hosp,24,1.72
2021-03-13,19,Iowa,wk inc covid hosp,hosp,227,7.08
2021-03-13,16,Idaho,wk inc covid hosp,hosp,115,5.86
2021-03-13,17,Illinois,wk inc covid hosp,hosp,916,7.25
2021-03-13,18,Indiana,wk inc covid hosp,hosp,441,6.43
2021-03-13,20,Kansas,wk inc covid hosp,hosp,183,6.27
2021-03-13,21,Kentucky,wk inc covid hosp,hosp,1122,24.88
2021-03-13,22,Louisiana,wk inc covid hosp,hosp,603,13.23
2021-03-13,25,Massachusetts,wk inc covid hosp,hosp,633,9.27
2021-03-13,24,Maryland,wk inc covid hosp,hosp,697,11.33
2021-03-13,23,Maine,wk inc covid hosp,hosp,51,3.66
2021-03-13,26,Michigan,wk inc covid hosp,hosp,916,9.02
2021-03-13,27,Minnesota,wk inc covid hosp,hosp,269,4.69
2021-03-13,29,Missouri,wk inc covid hosp,hosp,401,6.49
2021-03-13,28,Mississippi,wk inc covid hosp,hosp,225,7.69
2021-03-13,30,Montana,wk inc covid hosp,hosp,106,9.38
2021-03-13,37,North Carolina,wk inc covid hosp,hosp,1007,9.47
2021-03-13,38,North Dakota,wk inc covid hosp,hosp,75,9.27
2021-03-13,31,Nebraska,wk inc covid hosp,hosp,140,7.1
2021-03-13,33,New Hampshire,wk inc covid hosp,hosp,71,5.07
2021-03-13,34,New Jersey,wk inc covid hosp,hosp,1662,17.9
2021-03-13,35,New Mexico,wk inc covid hosp,hosp,141,6.71
2021-03-13,32,Nevada,wk inc covid hosp,hosp,374,11.75
2021-03-13,36,New York,wk inc covid hosp,hosp,3677,18.81
2021-03-13,39,Ohio,wk inc covid hosp,hosp,986,8.37
2021-03-13,40,Oklahoma,wk inc covid hosp,hosp,394,9.76
2021-03-13,41,Oregon,wk inc covid hosp,hosp,128,3.02
2021-03-13,42,Pennsylvania,wk inc covid hosp,hosp,1471,11.33
2021-03-13,72,Puerto Rico,wk inc covid hosp,hosp,710,21.61
2021-03-13,44,Rhode Island,wk inc covid hosp,hosp,96,8.79
2021-03-13,45,South Carolina,wk inc covid hosp,hosp,476,8.92
2021-03-13,46,South Dakota,wk inc covid hosp,hosp,45,4.91
2021-03-13,47,Tennessee,wk inc covid hosp,hosp,779,10.96
2021-03-13,48,Texas,wk inc covid hosp,hosp,4642,15.27
2021-03-13,US,United States,wk inc covid hosp,hosp,37567,11.13
2021-03-13,49,Utah,wk inc covid hosp,hosp,207,6.06
2021-03-13,51,Virginia,wk inc covid hosp,hosp,813,9.44
2021-03-13,50,Vermont,wk inc covid hosp,hosp,43,6.64
2021-03-13,53,Washington,wk inc covid hosp,hosp,274,3.53
2021-03-13,55,Wisconsin,wk inc covid hosp,hosp,406,6.94
2021-03-13,54,West Virginia,wk inc covid hosp,hosp,137,7.74
2021-03-13,56,Wyoming,wk inc covid hosp,hosp,14,2.41
2021-03-20,02,Alaska,wk inc covid hosp,hosp,42,5.9
2021-03-20,01,Alabama,wk inc covid hosp,hosp,596,11.65
2021-03-20,05,Arkansas,wk inc covid hosp,hosp,213,6.95
2021-03-20,04,Arizona,wk inc covid hosp,hosp,513,6.92
2021-03-20,06,California,wk inc covid hosp,hosp,2465,6.35
2021-03-20,08,Colorado,wk inc covid hosp,hosp,426,7.29
2021-03-20,09,Connecticut,wk inc covid hosp,hosp,508,14.06
2021-03-20,11,District of Columbia,wk inc covid hosp,hosp,122,18.05
2021-03-20,10,Delaware,wk inc covid hosp,hosp,101,9.82
2021-03-20,12,Florida,wk inc covid hosp,hosp,3215,14.23
2021-03-20,13,Georgia,wk inc covid hosp,hosp,2891,26.35
2021-03-20,15,Hawaii,wk inc covid hosp,hosp,22,1.58
2021-03-20,19,Iowa,wk inc covid hosp,hosp,236,7.36
2021-03-20,16,Idaho,wk inc covid hosp,hosp,133,6.78
2021-03-20,17,Illinois,wk inc covid hosp,hosp,956,7.6
2021-03-20,18,Indiana,wk inc covid hosp,hosp,393,5.73
2021-03-20,20,Kansas,wk inc covid hosp,hosp,157,5.38
2021-03-20,21,Kentucky,wk inc covid hosp,hosp,919,20.38
2021-03-20,22,Louisiana,wk inc covid hosp,hosp,441,9.67
2021-03-20,25,Massachusetts,wk inc covid hosp,hosp,615,9.29
2021-03-20,24,Maryland,wk inc covid hosp,hosp,723,11.76
2021-03-20,23,Maine,wk inc covid hosp,hosp,47,3.37
2021-03-20,26,Michigan,wk inc covid hosp,hosp,1300,12.86
2021-03-20,27,Minnesota,wk inc covid hosp,hosp,335,5.84
2021-03-20,29,Missouri,wk inc covid hosp,hosp,395,6.39
2021-03-20,28,Mississippi,wk inc covid hosp,hosp,184,6.29
2021-03-20,30,Montana,wk inc covid hosp,hosp,83,7.35
2021-03-20,37,North Carolina,wk inc covid hosp,hosp,945,8.96
2021-03-20,38,North Dakota,wk inc covid hosp,hosp,51,6.18
2021-03-20,31,Nebraska,wk inc covid hosp,hosp,145,7.35
2021-03-20,33,New Hampshire,wk inc covid hosp,hosp,71,5.07
2021-03-20,34,New Jersey,wk inc covid hosp,hosp,1788,19.26
2021-03-20,35,New Mexico,wk inc covid hosp,hosp,136,6.47
2021-03-20,32,Nevada,wk inc covid hosp,hosp,373,11.72
2021-03-20,36,New York,wk inc covid hosp,hosp,3693,18.89
2021-03-20,39,Ohio,wk inc covid hosp,hosp,915,7.77
2021-03-20,40,Oklahoma,wk inc covid hosp,hosp,319,7.9
2021-03-20,41,Oregon,wk inc covid hosp,hosp,132,3.12
2021-03-20,42,Pennsylvania,wk inc covid hosp,hosp,1603,12.37
2021-03-20,72,Puerto Rico,wk inc covid hosp,hosp,711,21.64
2021-03-20,44,Rhode Island,wk inc covid hosp,hosp,62,5.68
2021-03-20,45,South Carolina,wk inc covid hosp,hosp,448,8.4
2021-03-20,46,South Dakota,wk inc covid hosp,hosp,46,5.02
2021-03-20,47,Tennessee,wk inc covid hosp,hosp,900,12.66
2021-03-20,48,Texas,wk inc covid hosp,hosp,4127,13.58
2021-03-20,US,United States,wk inc covid hosp,hosp,36368,10.79
2021-03-20,49,Utah,wk inc covid hosp,hosp,225,6.59
2021-03-20,51,Virginia,wk inc covid hosp,hosp,782,9.08
2021-03-20,50,Vermont,wk inc covid hosp,hosp,36,5.56
2021-03-20,53,Washington,wk inc covid hosp,hosp,289,3.72
2021-03-20,55,Wisconsin,wk inc covid hosp,hosp,372,6.36
2021-03-20,54,West Virginia,wk inc covid hosp,hosp,147,8.31
2021-03-20,56,Wyoming,wk inc covid hosp,hosp,17,2.92
2021-03-27,02,Alaska,wk inc covid hosp,hosp,33,4.64
2021-03-27,01,Alabama,wk inc covid hosp,hosp,543,10.65
2021-03-27,05,Arkansas,wk inc covid hosp,hosp,133,4.34
2021-03-27,04,Arizona,wk inc covid hosp,hosp,470,6.34
2021-03-27,06,California,wk inc covid hosp,hosp,2120,5.46
2021-03-27,08,Colorado,wk inc covid hosp,hosp,438,7.5
2021-03-27,09,Connecticut,wk inc covid hosp,hosp,589,16.31
2021-03-27,11,District of Columbia,wk inc covid hosp,hosp,112,16.57
2021-03-27,10,Delaware,wk inc covid hosp,hosp,110,10.7
2021-03-27,12,Florida,wk inc covid hosp,hosp,3168,14
2021-03-27,13,Georgia,wk inc covid hosp,hosp,2756,25.12
2021-03-27,15,Hawaii,wk inc covid hosp,hosp,33,2.37
2021-03-27,19,Iowa,wk inc covid hosp,hosp,237,7.39
2021-03-27,16,Idaho,wk inc covid hosp,hosp,142,7.24
2021-03-27,17,Illinois,wk inc covid hosp,hosp,1185,8.91
2021-03-27,18,Indiana,wk inc covid hosp,hosp,482,7.03
2021-03-27,20,Kansas,wk inc covid hosp,hosp,156,5.34
2021-03-27,21,Kentucky,wk inc covid hosp,hosp,1032,22.89
2021-03-27,22,Louisiana,wk inc covid hosp,hosp,478,10.48
2021-03-27,25,Massachusetts,wk inc covid hosp,hosp,688,10.42
2021-03-27,24,Maryland,wk inc covid hosp,hosp,895,14.55
2021-03-27,23,Maine,wk inc covid hosp,hosp,49,3.51
2021-03-27,26,Michigan,wk inc covid hosp,hosp,2006,19.9
2021-03-27,27,Minnesota,wk inc covid hosp,hosp,368,6.41
2021-03-27,29,Missouri,wk inc covid hosp,hosp,392,6.34
2021-03-27,28,Mississippi,wk inc covid hosp,hosp,148,5.06
2021-03-27,30,Montana,wk inc covid hosp,hosp,75,6.64
2021-03-27,37,North Carolina,wk inc covid hosp,hosp,873,8.39
2021-03-27,38,North Dakota,wk inc covid hosp,hosp,53,6.05
2021-03-27,31,Nebraska,wk inc covid hosp,hosp,116,5.88
2021-03-27,33,New Hampshire,wk inc covid hosp,hosp,65,4.64
2021-03-27,34,New Jersey,wk inc covid hosp,hosp,2090,22.51
2021-03-27,35,New Mexico,wk inc covid hosp,hosp,108,5.14
2021-03-27,32,Nevada,wk inc covid hosp,hosp,357,11.22
