location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.10,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.90,quantile_0.975,quantile_0.025_rounded,quantile_0.10_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.90_rounded,quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
Colorado,CO,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,NAU-epymorph,0,0,0,1,3,6,15,0,0,0,1,3,6,20,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Colorado,CO,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,NAU-epymorph,0,0,0,1,3,7,27,0,0,0,1,3,7,30,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Colorado,CO,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-baseline,0,0,0,1,2,17,43.72499999999996,0,0,0,1,2,20,40,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-baseline,0,0,0,1,9,31.175987759877657,61.48456709567076,0,0,0,1,9,30,60,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,1,15.37957879578795,38.272927729277235,69.73364383643799,0,0,0,1,20,40,70,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,RSVHub-baseline,0,0,0,1e-4,3.0000000000000003e-4,8.999999999999993e-4,0.002367499999999993,0,0,0,1e-4,3e-4,9e-4,0.0024,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,RSVHub-baseline,0,0,0,1e-4,5.999999999999998e-4,0.0018551699516995148,0.004194265792657931,0,0,0,1e-4,6e-4,0.0019,0.0042,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,1e-4,8.000000000000003e-4,0.0021999999999999997,0.0047450090750907415,0,0,0,1e-4,8e-4,0.0022,0.0047,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Colorado,CO,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-ensemble,0,0,0,1,3,5,7,0,0,0,1,3,5,7,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Colorado,CO,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-ensemble,0,0,0,1,3,6,8,0,0,0,1,3,6,8,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Colorado,CO,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-ensemble,0,0,0,1,3,7,11,0,0,0,1,3,7,10,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Colorado,CO,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,RSVHub-ensemble,1.4433469342148393e-5,2.460095960369851e-5,4.7987763795216656e-5,7.84205534113272e-5,1.1775373518757981e-4,1.8491473920582876e-4,2.62422058211829e-4,1.4e-5,2.5e-5,4.8e-5,7.8e-5,1.2e-4,1.8e-4,2.6e-4,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Colorado,CO,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,RSVHub-ensemble,1.6391426367460546e-5,2.8146167115073774e-5,5.429513370198999e-5,9.007899060490865e-5,1.4538199731028368e-4,2.2439202504120057e-4,3.506930157343277e-4,1.6e-5,2.8e-5,5.4e-5,9e-5,1.5e-4,2.2e-4,3.5e-4,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Colorado,CO,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,RSVHub-ensemble,1.6884766257303322e-5,2.9880474802365287e-5,5.6705936079387974e-5,9.40026450532309e-5,1.6434476268433206e-4,2.725627331345451e-4,5.06822667060685e-4,1.7e-5,3e-5,5.7e-5,9.4e-5,1.6e-4,2.7e-4,5.1e-4,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CEPH-Rtrend_rsv,0,1,1,2,3,4,6,0,1,1,2,3,4,6,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CEPH-Rtrend_rsv,0,1,1,2,3,5,8,0,1,1,2,3,5,8,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CEPH-Rtrend_rsv,0,0,1,2,3,6,9,0,0,1,2,3,6,9,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_H,0,0,0,0,1,1,3,0,0,0,0,1,1,3,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_H,0,0,0,0,1,1,3,0,0,0,0,1,1,3,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_H,0,0,0,0,0,1,3,0,0,0,0,0,1,3,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_HE,0,0,0,1,2,3,4,0,0,0,1,2,3,4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_HE,0,0,0,1,2,3,5,0,0,0,1,2,3,5,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_HE,0,0,0,1,2,3,7,0,0,0,1,2,3,7,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,NAU-epymorph,0,0,0,0,1,2,5,0,0,0,0,1,2,5,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,NAU-epymorph,0,0,0,0,1,3,8,0,0,0,0,1,3,8,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,NAU-epymorph,0,0,0,0,1,3,10,0,0,0,0,1,3,10,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-baseline,0,0,0,0,2,8,28.599999999999866,0,0,0,0,2,8,30,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-baseline,0,0,0,0,5,14.11008610086103,42.143798687986745,0,0,0,0,5,10,40,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,0,7.165744157441594,19.368470684706853,46.45694956949567,0,0,0,0,7,20,50,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,RSVHub-baseline,0,0,0,0,1.7499999999999978e-4,6.000000000000001e-4,0.0016000000000000003,0,0,0,0,1.8e-4,6e-4,0.0016,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,RSVHub-baseline,0,0,0,0,3.000000000000001e-4,0.0010000000000000007,0.002110293352933523,0,0,0,0,3e-4,0.001,0.0021,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,0,5.000000000000003e-4,0.0013873732737327373,0.002445749782497821,0,0,0,0,5e-4,0.0014,0.0024,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Connecticut,CT,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-ensemble,0,0,0,1,2,3,5,0,0,0,1,2,3,5,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Connecticut,CT,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-ensemble,0,0,0,1,2,3,8,0,0,0,1,2,3,8,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Connecticut,CT,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-ensemble,0,0,0,1,2,3,9,0,0,0,1,2,3,9,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CEPH-Rtrend_rsv,1,1,2,3,4,4,6,1,1,2,3,4,4,6,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CEPH-Rtrend_rsv,1,1,2,3,4,5,7,1,1,2,3,4,5,7,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CEPH-Rtrend_rsv,0,1,2,3,4,6,9,0,1,2,3,4,6,9,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
Delaware,DE,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_E,8.39187167846622e-5,1.6868462460206045e-4,2.5815001541897053e-4,4.3140360823373206e-4,6.85919267163534e-4,9.460081753355516e-4,0.00134658431335096,8.4e-5,1.7e-4,2.6e-4,4.3e-4,6.9e-4,9.5e-4,0.0013,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Delaware,DE,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_E,8.41066264081638e-5,1.710595813583129e-4,3.3932643745402877e-4,5.301181104950934e-4,9.513508539826696e-4,0.00145859325594238,0.00229451171709853,8.4e-5,1.7e-4,3.4e-4,5.3e-4,9.5e-4,0.0015,0.0023,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Delaware,DE,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_E,0,1.7174153597666154e-4,3.5562847884849263e-4,6.954975796624245e-4,0.00131362798117881,0.00243342282415173,0.00439371638557297,0,1.7e-4,3.6e-4,7e-4,0.0013,0.0024,0.0044,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Delaware,DE,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-NowcastAutoGP,1.8673852784233575e-5,4.758187889923165e-5,8.084070814618697e-5,1.3456306952100894e-4,2.172838344019057e-4,3.2728947922925256e-4,5.058633441380215e-4,1.9e-5,4.8e-5,8.1e-5,1.3e-4,2.2e-4,3.3e-4,5.1e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Delaware,DE,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-NowcastAutoGP,2.5648911919892e-5,5.751019651110316e-5,9.936301961581642e-5,1.6059310924561115e-4,2.5900167489506894e-4,3.7326371713272834e-4,5.66418877975604e-4,2.6e-5,5.8e-5,9.9e-5,1.6e-4,2.6e-4,3.7e-4,5.7e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Delaware,DE,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-NowcastAutoGP,3.752103637090604e-5,7.610669472824952e-5,1.2048737232807832e-4,1.916238288965242e-4,3.0188509644556063e-4,4.364750897156935e-4,6.565322220552421e-4,3.8e-5,7.6e-5,1.2e-4,1.9e-4,3e-4,4.4e-4,6.6e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_H,0,0,0,0,1,3,5,0,0,0,0,1,3,5,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_H,0,0,0,1,2,4,10,0,0,0,1,2,4,10,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_H,0,0,0,1,2,6,18,0,0,0,1,2,6,20,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_HE,0,0,1,2,3,5,8,0,0,1,2,3,5,8,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_HE,0,0,1,3,5,8,13,0,0,1,3,5,8,10,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_HE,0,0,1,3,7,13,30,0,0,1,3,7,10,30,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_HE,0,8.714121651228008e-5,2.5357866926976636e-4,3.514541375894792e-4,5.988742794549315e-4,7.942003057189804e-4,0.00112278078602804,0,8.7e-5,2.5e-4,3.5e-4,6e-4,7.9e-4,0.0011,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_HE,0,1.6827395349024228e-4,2.6281441707215697e-4,5.17916235587069e-4,8.565087740651121e-4,0.00127611046761354,0.0022084250030181,0,1.7e-4,2.6e-4,5.2e-4,8.6e-4,0.0013,0.0022,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_HE,8.259191731794605e-5,1.6984231626600082e-4,3.4496503745368493e-4,6.771502188171107e-4,0.00125742684932627,0.00230670601084907,0.0041732419962655,8.3e-5,1.7e-4,3.4e-4,6.8e-4,0.0013,0.0023,0.0042,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,NAU-epymorph,0,0,1,2,3,4,7,0,0,1,2,3,4,7,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,NAU-epymorph,0,0,1,2,4,7,11,0,0,1,2,4,7,10,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,NAU-epymorph,0,0,1,3,6,10,19,0,0,1,3,6,10,20,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-baseline,0,0,1,2,3,7.900000000000034,19.724999999999962,0,0,1,2,3,8,20,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-baseline,0,0,0,2,5,12.019170191701903,26.82971454714547,0,0,0,2,5,10,30,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,2,7,15.909615096151004,34.30733057330599,0,0,0,2,7,20,30,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,RSVHub-baseline,0,0,2.999999999999999e-4,6e-4,9e-4,0.0019999999999999996,0.004767499999999995,0,0,3e-4,6e-4,9e-4,0.002,0.0048,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,RSVHub-baseline,0,0,9.99999999999994e-5,6e-4,0.0014999999999999996,0.0033999999999999994,0.00672807260572607,0,0,1e-4,6e-4,0.0015,0.0034,0.0067,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,RSVHub-baseline,0,0,0,6e-4,0.0018999999999999998,0.004285283852838525,0.007411474439744399,0,0,0,6e-4,0.0019,0.0043,0.0074,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
Delaware,DE,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-ensemble,0,0,1,2,3,4,7,0,0,1,2,3,4,7,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,RSVHub-ensemble,0,0,1,3,4,7,11,0,0,1,3,4,7,10,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,RSVHub-ensemble,0,0,1,3,6,10,19,0,0,1,3,6,10,20,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,RSVHub-ensemble,5.129628478444789e-5,1.0813325175064605e-4,1.6949536178257875e-4,2.829833388773705e-4,4.516015507827199e-4,6.366488272824021e-4,9.262238287444908e-4,5.1e-5,1.1e-4,1.7e-4,2.8e-4,4.5e-4,6.4e-4,0.00093000000000000005,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,RSVHub-ensemble,5.4877769164027897e-5,1.1428488893470803e-4,2.193447285349226e-4,3.453556098703523e-4,6.051762644388693e-4,9.159284865375542e-4,0.001430465297537067,5.5e-5,1.1e-4,2.2e-4,3.5e-4,6.1e-4,9.2e-4,0.0014,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
Delaware,DE,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,RSVHub-ensemble,1.876051818545302e-5,1.2392411535245553e-4,2.3805792558828547e-4,4.4356070427947433e-4,8.077565388121854e-4,0.0014349489569337119,0.002525124303814106,1.9e-5,1.2e-4,2.4e-4,4.4e-4,8.1e-4,0.0014,0.0025,FALSE,TRUE,RSVHub,2026-09-23,Ensemble using RSVHub forecast submissions
District of Columbia,DC,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CEPH-Rtrend_rsv,0,0,1,1,1,1,2,0,0,1,1,1,1,2,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
District of Columbia,DC,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CEPH-Rtrend_rsv,0,0,1,1,1,1,2,0,0,1,1,1,1,2,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
District of Columbia,DC,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CEPH-Rtrend_rsv,0,0,0,1,1,2,3,0,0,0,1,1,2,3,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend RSV
District of Columbia,DC,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_E,0,0,0,1.5723784558915654e-4,3.128599558211541e-4,4.7641962708828e-4,7.907739797071363e-4,0,0,0,1.6e-4,3.1e-4,4.8e-4,7.9e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
District of Columbia,DC,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_E,0,0,0,1.5721533812551667e-4,3.1833730915602795e-4,4.96687515831552e-4,0.00112217481798608,0,0,0,1.6e-4,3.2e-4,5e-4,0.0011,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
District of Columbia,DC,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_E,0,0,0,1.5801003450899043e-4,3.2494496398938416e-4,6.647109384591372e-4,0.00160400452640471,0,0,0,1.6e-4,3.2e-4,6.6e-4,0.0016,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
District of Columbia,DC,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-NowcastAutoGP,0,0,2.382101960895059e-5,8.485920825223654e-5,1.9647587564700723e-4,3.532998847176797e-4,6.860700302129671e-4,0,0,2.4e-5,8.5e-5,2e-4,3.5e-4,6.9e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
District of Columbia,DC,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-NowcastAutoGP,0,0,2.3079507504911855e-5,9.384652581487701e-5,2.2136868385099558e-4,4.4772149944753974e-4,8.796968365826996e-4,0,0,2.3e-5,9.4e-5,2.2e-4,4.5e-4,8.8e-4,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
District of Columbia,DC,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-NowcastAutoGP,0,0,2.7362295216917613e-5,1.1232825472243211e-4,2.50669929117877e-4,5.005200395754461e-4,0.0010222242985121488,0,0,2.7e-5,1.1e-4,2.5e-4,5e-4,0.001,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
District of Columbia,DC,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_H,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
District of Columbia,DC,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_H,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
District of Columbia,DC,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_H,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
District of Columbia,DC,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_HE,0,0,0,0,1,1,2,0,0,0,0,1,1,2,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_HE,0,0,0,0,1,1,2,0,0,0,0,1,1,2,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_HE,0,0,0,0,1,1,3,0,0,0,0,1,1,3,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,0,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_HE,0,0,0,0,1.6180014465536413e-4,3.2159832735248966e-4,4.967247695983976e-4,0,0,0,0,1.6e-4,3.2e-4,5e-4,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,1,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_HE,0,0,0,0,1.63387275231008e-4,3.304293794010783e-4,6.466217508624196e-4,0,0,0,0,1.6e-4,3.3e-4,6.5e-4,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,2,wk inc rsv prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_HE,0,0,0,0,1.658718380122704e-4,4.459489215713278e-4,8.127370860021607e-4,0,0,0,0,1.7e-4,4.5e-4,8.1e-4,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
District of Columbia,DC,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,NAU-epymorph,0,0,0,0,0,0,2,0,0,0,0,0,0,2,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
District of Columbia,DC,1,wk inc rsv hosp,hosp,2026-09-26,2026-10-03,NAU-epymorph,0,0,0,0,0,0,2,0,0,0,0,0,0,2,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
District of Columbia,DC,2,wk inc rsv hosp,hosp,2026-09-26,2026-10-10,NAU-epymorph,0,0,0,0,0,0,2,0,0,0,0,0,0,2,TRUE,FALSE,Northern Arizona University,2026-09-23,epymorph RSV compartmental model
District of Columbia,DC,0,wk inc rsv hosp,hosp,2026-09-26,2026-09-26,RSVHub-baseline,0,0,0,0,1,3,8.24999999999995,0,0,0,0,1,3,8,FALSE,FALSE,RSVHub-hub-models,2026-09-23,RSVHub baseline model
