location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_E_RSV,8.885823206411701e-4,0.0011853992992876235,0.0013965434770645169,0.0016222994989276483,0.002126285488229857,8.9e-4,0.0012,0.0014,0.0016,0.0021,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_E_RSV,5.499274374798323e-4,9.033097793599721e-4,0.0011581473797721772,0.0014811566711568868,0.0023300851279776016,5.5e-4,9e-4,0.0012,0.0015,0.0023,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_RSV
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_HE_RSV,8.017308893555947e-4,0.00110737623924303,0.00129121114847976,0.00149159114431879,0.00196539308029045,8e-4,0.0011,0.0013,0.0015,0.002,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_HE_RSV,5.05054703456693e-4,8.049056279587771e-4,0.0010437706943136,0.00131847079852174,0.00210415527440226,5.1e-4,8e-4,0.001,0.0013,0.0021,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_HE_RSV,11,17,21,25,35,10,20,20,30,40,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_HE_RSV,7,13,17,22,35,7,10,20,20,40,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_H_RSV,7,12,16,21,31,7,10,20,20,30,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_H_RSV,4,9,13,18,31,4,9,10,20,30,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,Google_SAI-RSVEns,6.5,13.5,17,20.5,39.5,7,10,20,20,40,Google Science AI,2026-04-15,RSVEnsemble
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,Google_SAI-RSVEns,6,12.5,15.5,18.5,38,6,10,20,20,40,Google Science AI,2026-04-15,RSVEnsemble
Alabama,AL,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,Google_SAI-RSVEns,5.5,10,12,15,28.5,6,10,10,20,30,Google Science AI,2026-04-15,RSVEnsemble
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,RSVHub-baseline,0,13,18,23,45.974999999999994,0,10,20,20,50,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,RSVHub-baseline,0,9,18,27.250615006150067,58.27924129241288,0,9,20,30,60,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,RSVHub-baseline,0,6,18,30.708592085920863,66.63373308733092,0,6,20,30,70,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,RSVHub-baseline,0,0.0015,0.0017000000000000001,0.0019000000000000002,0.0038649999999999904,0,0.0015,0.0017,0.0019,0.0039,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,RSVHub-baseline,0,0.0012000000000000003,0.0017000000000000001,0.0021999999999999997,0.004528721087210878,0,0.0012,0.0017,0.0022,0.0045,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-05-02,RSVHub-baseline,0,9.999999999999998e-4,0.0017000000000000001,0.0024232637326373242,0.004974447844478448,0,0.001,0.0017,0.0024,0.005,RSVHub-hub-models,2026-04-15,RSVHub baseline model
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,4,10,15,21,37,4,10,20,20,40,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,2,7,11,16,32,2,7,10,20,30,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,1,5,8,12,27,1,5,8,10,30,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,6.432127976196808e-4,0.0011193473770506985,0.0014255154178050428,0.0017974421876851008,0.002665661351192711,6.4e-4,0.0011,0.0014,0.0018,0.0027,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,4.776400611014721e-4,9.0012139148821e-4,0.0012071420186256258,0.0015967824742801019,0.0026143013766911716,4.8e-4,9e-4,0.0012,0.0016,0.0026,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,3.5640651198831386e-4,7.440875804002962e-4,0.0010485613459435689,0.0014260594581439164,0.0024991985014202393,3.6e-4,7.4e-4,0.001,0.0014,0.0025,UGA_flucast,2026-04-15,INFLAenza
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,RSVHub-ensemble,6.75,13.75,17,21.5,36,7,10,20,20,40,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,RSVHub-ensemble,5.5,10.75,14.25,18.25,33.5,6,10,10,20,30,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alabama,AL,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,RSVHub-ensemble,2,6,10,15,27,2,6,10,20,30,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
