week_ending_date,location,location_name,target,target_data_type,count_value,rate_value
2024-06-29,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-06-29,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-06-29,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,01,Alabama,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,02,Alaska,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,04,Arizona,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,05,Arkansas,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,06,California,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,08,Colorado,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,10,Delaware,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-06,12,Florida,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-06,13,Georgia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,16,Idaho,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,17,Illinois,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,18,Indiana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,19,Iowa,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,20,Kansas,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,22,Louisiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,24,Maryland,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,26,Michigan,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,27,Minnesota,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,28,Mississippi,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-06,30,Montana,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,31,Nebraska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,32,Nevada,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,34,New Jersey,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,35,New Mexico,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,36,New York,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,37,North Carolina,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,39,Ohio,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-06,41,Oregon,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,45,South Carolina,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,46,South Dakota,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-06,47,Tennessee,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,48,Texas,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-06,49,Utah,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-06,50,Vermont,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,53,Washington,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,54,West Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-06,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-06,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,01,Alabama,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-13,02,Alaska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,04,Arizona,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,05,Arkansas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,06,California,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,08,Colorado,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,10,Delaware,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,12,Florida,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-13,13,Georgia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,16,Idaho,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,17,Illinois,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,18,Indiana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,19,Iowa,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,20,Kansas,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,22,Louisiana,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,24,Maryland,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,26,Michigan,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,27,Minnesota,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,28,Mississippi,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,30,Montana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,32,Nevada,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,34,New Jersey,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,35,New Mexico,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,36,New York,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,37,North Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,39,Ohio,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,41,Oregon,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,45,South Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,47,Tennessee,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,48,Texas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-13,49,Utah,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,50,Vermont,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,53,Washington,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-13,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-13,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,01,Alabama,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-20,02,Alaska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,04,Arizona,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,05,Arkansas,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,06,California,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,08,Colorado,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,09,Connecticut,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,10,Delaware,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-20,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-20,12,Florida,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-20,13,Georgia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,15,Hawaii,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,16,Idaho,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-20,17,Illinois,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,18,Indiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,19,Iowa,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,20,Kansas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-20,21,Kentucky,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,22,Louisiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,24,Maryland,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,26,Michigan,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,28,Mississippi,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-20,30,Montana,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-20,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,32,Nevada,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,34,New Jersey,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,36,New York,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,37,North Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,39,Ohio,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,41,Oregon,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,45,South Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,47,Tennessee,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-20,48,Texas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-20,49,Utah,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,50,Vermont,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-07-20,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-20,53,Washington,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,54,West Virginia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-20,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,01,Alabama,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,02,Alaska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,04,Arizona,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,05,Arkansas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,06,California,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,08,Colorado,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,09,Connecticut,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,10,Delaware,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,12,Florida,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-07-27,13,Georgia,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,15,Hawaii,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-27,16,Idaho,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,17,Illinois,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,18,Indiana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,19,Iowa,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,20,Kansas,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,22,Louisiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,23,Maine,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,24,Maryland,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,26,Michigan,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,28,Mississippi,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-27,30,Montana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,31,Nebraska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,32,Nevada,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,34,New Jersey,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,35,New Mexico,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,36,New York,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,37,North Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,39,Ohio,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,41,Oregon,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,45,South Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,47,Tennessee,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-07-27,48,Texas,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-07-27,49,Utah,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,50,Vermont,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,53,Washington,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,54,West Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-07-27,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-07-27,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,01,Alabama,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-03,02,Alaska,wk inc rsv prop ed visits,prop_ed,7e-4,NA
2024-08-03,04,Arizona,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,05,Arkansas,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-03,06,California,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,08,Colorado,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,09,Connecticut,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,10,Delaware,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,12,Florida,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-08-03,13,Georgia,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,15,Hawaii,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,16,Idaho,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,17,Illinois,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,18,Indiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,19,Iowa,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,20,Kansas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,22,Louisiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,24,Maryland,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,26,Michigan,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,27,Minnesota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,28,Mississippi,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,30,Montana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,31,Nebraska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,32,Nevada,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,34,New Jersey,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,35,New Mexico,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,36,New York,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,37,North Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,39,Ohio,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,41,Oregon,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,45,South Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,47,Tennessee,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,48,Texas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,49,Utah,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,50,Vermont,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,53,Washington,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,54,West Virginia,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-03,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-03,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-03,US,United States,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,01,Alabama,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,02,Alaska,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-10,04,Arizona,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,05,Arkansas,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,06,California,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,08,Colorado,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,09,Connecticut,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,10,Delaware,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,12,Florida,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-08-10,13,Georgia,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,15,Hawaii,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,16,Idaho,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-08-10,17,Illinois,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,18,Indiana,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,19,Iowa,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,20,Kansas,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,22,Louisiana,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,24,Maryland,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-08-10,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,26,Michigan,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,27,Minnesota,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,28,Mississippi,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-10,30,Montana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,31,Nebraska,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,32,Nevada,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,34,New Jersey,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,35,New Mexico,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,36,New York,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,37,North Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,38,North Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,39,Ohio,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,40,Oklahoma,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,41,Oregon,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,42,Pennsylvania,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,44,Rhode Island,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,45,South Carolina,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,46,South Dakota,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,47,Tennessee,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-10,48,Texas,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-10,49,Utah,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,50,Vermont,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,51,Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,53,Washington,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-10,54,West Virginia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-10,55,Wisconsin,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,56,Wyoming,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-10,US,United States,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,01,Alabama,wk inc rsv prop ed visits,prop_ed,4e-4,NA
2024-08-17,02,Alaska,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,04,Arizona,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,05,Arkansas,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,06,California,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,08,Colorado,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,09,Connecticut,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,10,Delaware,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,11,District of Columbia,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,12,Florida,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-08-17,13,Georgia,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,15,Hawaii,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,16,Idaho,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,17,Illinois,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,18,Indiana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,19,Iowa,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,20,Kansas,wk inc rsv prop ed visits,prop_ed,3e-4,NA
2024-08-17,21,Kentucky,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,22,Louisiana,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,23,Maine,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,24,Maryland,wk inc rsv prop ed visits,prop_ed,2e-4,NA
2024-08-17,25,Massachusetts,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,26,Michigan,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,27,Minnesota,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,28,Mississippi,wk inc rsv prop ed visits,prop_ed,5e-4,NA
2024-08-17,30,Montana,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,31,Nebraska,wk inc rsv prop ed visits,prop_ed,1e-4,NA
2024-08-17,32,Nevada,wk inc rsv prop ed visits,prop_ed,0,NA
2024-08-17,33,New Hampshire,wk inc rsv prop ed visits,prop_ed,0,NA
